"created,""screenName"",""text""";;;;
"2022-04-27 16:34:26,""UkanIbrahim"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 16:24:47,""SosialYou"",""@bi4saja Merespons wacana penundaan Pemilu 2024 dan perpanjangan masa jabatan presiden, Presiden Joko Widodo menyat… https://t.co/161Jf7OP1D""";;;;
"2022-04-27 16:22:00,""DeeRose782"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 16:20:12,""HermanWSutisna1"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 16:13:39,""aditia_ghifary"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 15:59:28,""Yudi_Rossih"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 15:37:51,""DjiwaAndi"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 15:28:57,""edithzafirah"",""RT @LaNyallaAcademy: #LaNYalla dan DPD RI siap jadi palang pintu !! ";;;;
;;;;
"Bila sidang MPR membahas perpanjangan masa jabatan presiden/3 periode…""";;;;
"2022-04-27 15:18:05,""lutfizainalm"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 15:02:45,""Cobain76946540"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 15:01:13,""fasyam7"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:57:38,""NajaiRocky"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:52:49,""DodiLatief"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:52:18,""ibf1311"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:51:20,""DianGara"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:49:28,""muhtadin_i"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:48:41,""anaksetia7"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:41:58,""Slash00713"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:41:38,""anger_silent"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:40:09,""HambaAllah_411"",""RT @MCAOps: """"Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstruktur dengan…""";;;;
"2022-04-27 14:38:53,""MCAOps"",""""""Saat ini, langkah oligarki dinilai semakin brutal. Mereka berniat membunuh demokrasi secara sistematis dan terstru… https://t.co/AdBOMJwVvT""";;;;
"2022-04-27 14:38:52,""jayadinata09"",""RT @AntonKu62463911: @siregar_elang TERNYATA ";;;;
MAU CUCI TANGAN.;;;;
UTK ;;;;
DI BERI PERPANJANGAN MASA JABATAN ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
YANG ;;;;
"SUDAH JELA…""";;;;
"2022-04-27 14:04:29,""_irawannurinsan"",""@AgungSu76387898 Padahal yg minta perpanjangan masa jabatan si onta ini";;;;
Knpa presiden yg kena demo;;;;
"Kocak para mahasewa""";;;;
"2022-04-27 12:53:33,""CaeciliaCisca72"",""RT @Yuni_primadona: yang mengatakan tidak berminat tiga periode, tunduk pada konstitusi, dan meminta menteri tak boleh lagi bicara tentang…""";;;;
"2022-04-27 12:02:16,""pabocor"",""Presiden Jokowi sudah menegaskan Pemilu tetap akan dilaksanakan pada tahun 2024, tidak ada yang namanya penundaan p… https://t.co/RdoqNTV732""";;;;
"2022-04-27 11:08:46,""Om_HME"",""@geloraco @msaid_didu Hanyalah fight back PDIP atas tekanan oligarki agar menyetujui perpanjangan masa jabatan b*ne… https://t.co/6z5k5FGgg7""";;;;
"2022-04-27 09:55:40,""pesex03"",""RT @Getas_Official: Di saat teman-teman dan masyarakat di sibukan dengan <U+0001D429><U+0001D42B><U+0001D428><U+0001D41B><U+0001D425><U+0001D41E><U+0001D426><U+0001D41A><U+0001D42D><U+0001D422><U+0001D424><U+0001D41A> di negara ini dari kenaikan bahan pokok naik,narasi p…""";;;;
"2022-04-27 09:19:16,""Makmur13745478"",""@alisyarief Luhut ngotot perpanjangan masa jabatan presiden walau bertentangan dgn konstitusi.. perusahaan Tesla pa… https://t.co/k6lqTmAlKE""";;;;
"2022-04-27 09:03:42,""Lohan2828"",""RT @AntonKu62463911: @AnakLolina2 MAU ";;;;
"CUCI TANGAN"""" ";;;;
AGAR ;;;;
DI BERI MASA PERPANJANGAN JABATAN NYA ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
AYO ;;;;
@AnakLolina2 ;;;;
"U…""";;;;
"2022-04-27 09:02:02,""ekseormawapku"",""[<U+0001F5E3>MIMBAR OPINI PKU #3 : PRO-KONTRA PENUNDAAN PEMILU]";;;;
;;;;
Halo, Mahardika Cakrabinaya! <U+0001F44B>;;;;
;;;;
Salam pergerakan!;;;;
;;;;
"Beberapa w… https://t.co/8PZKpis1kT""";;;;
"2022-04-27 08:40:22,""ratekajo"",""RT @LurahIstana: Pembangunan IKN tetep berlanjut dan perpanjangan masa jabatan atau 3 periode tetep kan berlanjut.walau tidak ada uang untu…""";;;;
"2022-04-27 07:37:52,""supratmanareaky"",""@Nicho_Silalahi @jokowi Wkwkwkwk... Setelah big dusta utk bisa jadi alasan tunda pemilu/perpanjangan masa jabatan,… https://t.co/KbsoeXp4QG""";;;;
"2022-04-27 07:23:03,""AMahardiga"",""Anggota komisi keuangan itu mengaku memiliki sejumlah informasi kasus dugaan korupsi tersebut merupakan urunan dana… https://t.co/JJDD3ypyK2""";;;;
"2022-04-27 07:00:17,""bungame48413127"",""jokowi berkali kali menegaskan bahwa tidak adaa perpanjangan masa jabatan 3 periode";;;;
"#pemilu2024siap https://t.co/fTBKSgZCw7""";;;;
"2022-04-27 06:45:27,""CallCentreCan"",""RT @AhmadYusuf88: Anggota komisi keuangan itu mengaku memiliki sejumlah informasi kasus dugaan korupsi tersebut merupakan urunan dana (fund…""";;;;
"2022-04-27 05:39:17,""Haris67975397"",""https://t.co/MHksc2Cxe5";;;;
"Pantes team soraknya minta perpanjangan jabatan... sampe di bela2in ke MK""";;;;
"2022-04-27 05:14:39,""rahmawatiumasu4"",""pernyataan jokowi soal wacana perpanjangan masa jabatan presiden dijerumuskan &amp";" tak berminat https://t.co/TUZehRDeYO""";;;
"2022-04-27 04:58:49,""FatmawatiUmasu1"",""pernyataan jokowi soal wacana perpanjangan masa jabatan presiden dijerumuskan &amp";" tak berminat https://t.co/67Jtq7m6v8""";;;
"2022-04-27 04:43:23,""gatot30"",""RT @HarisRuslyMoti: Sobat, masih ingat berita berikut: Airlangga Terima Aspirasi Petani Sawit soal Perpanjang Masa Jabatan Jokowi https://t…""";;;;
"2022-04-27 04:38:13,""HarisRuslyMoti"",""RT @HarisRuslyMoti: Sobat, masih ingat berita berikut: Airlangga Terima Aspirasi Petani Sawit soal Perpanjang Masa Jabatan Jokowi https://t…""";;;;
"2022-04-27 03:27:46,""pringsemi"",""Kita kawal jangan sampai bisa 3 periode atau perpanjangan jabatan karena jadi preseden buruk di masa depan. ";;;;
;;;;
"Habis… https://t.co/xho0uFxKdU""";;;;
"2022-04-27 03:26:38,""langityang7"",""RT @AntonKu62463911: @AnakLolina2 MAU ";;;;
"CUCI TANGAN"""" ";;;;
AGAR ;;;;
DI BERI MASA PERPANJANGAN JABATAN NYA ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
AYO ;;;;
@AnakLolina2 ;;;;
"U…""";;;;
"2022-04-27 01:41:23,""TephyCondet1705"",""@geloraco Makanya drama tunda pemilu dan perpanjangan masa jabatan pres...sdg di mainkan";;;;
"Ujung ujungnya goal tuh uu… https://t.co/4kxI2bbjR2""";;;;
"2022-04-26 22:44:57,""KusumaDharmawan"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 22:22:21,""M4young_"",""RT @AntonKu62463911: @Fadim98171431 @dombabikinoten1 @ImanTangankanan @widiajaya88 @Uplu7 @Iteungik @rustama04228298 @Tlemboek13 @Luckman33…""";;;;
"2022-04-26 22:22:16,""M4young_"",""RT @AntonKu62463911: @Hunterjagar3 """"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN MASA JABATAN SAMPAI 2024 ;;;;
@kemendagri ;;;;
"#Oktober2022GantiGubernu…""";;;;
"2022-04-26 22:16:36,""SRyanto94638978"",""RT @AntonKu62463911: @Fadim98171431 @ImanTangankanan @widiajaya88 @Uplu7 @Iteungik @rustama04228298 @Tlemboek13 @dombabikinoten1 @Luckman33…""";;;;
"2022-04-26 21:53:12,""Triyogo22684337"",""RT @AntonKu62463911: @siregar_elang TERNYATA ";;;;
MAU CUCI TANGAN.;;;;
UTK ;;;;
DI BERI PERPANJANGAN MASA JABATAN ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
YANG ;;;;
"SUDAH JELA…""";;;;
"2022-04-26 21:31:17,""RuddyNdeso"",""RT @AntonKu62463911: @AnakLolina2 MAU ";;;;
"CUCI TANGAN"""" ";;;;
AGAR ;;;;
DI BERI MASA PERPANJANGAN JABATAN NYA ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
AYO ;;;;
@AnakLolina2 ;;;;
"U…""";;;;
"2022-04-26 18:50:14,""endoe21"",""RT @AntonKu62463911: @AnakLolina2 MAU ";;;;
"CUCI TANGAN"""" ";;;;
AGAR ;;;;
DI BERI MASA PERPANJANGAN JABATAN NYA ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
AYO ;;;;
@AnakLolina2 ;;;;
"U…""";;;;
"2022-04-26 18:41:20,""NugrahaDerri"",""RT @Konsentrisid: Sejumlah elite menjadikan perbaikan ekonomi sbg dalih penundaan pemilu. Sebetulnya, kepentingan ekonomi siapa yg hendak d…""";;;;
"2022-04-26 17:17:58,""GioMR1st"",""RT @AntonKu62463911: @GarengHallu Sudah Jelas ";;;;
"TIDAK ADA"""" ";;;;
Perpanjangan Masa Jabatan ;;;;
Bulan Oktober 2022 ;;;;
"Ganti Gubernur DKI. https://t.co…""";;;;
"2022-04-26 16:52:53,""kemitris"",""Jangan polos. Itu bisa gimmick. Malam-malam rapat paripurna VIRTUAL MPR bisa gol itu 3 periode atau tunda pemilu /… https://t.co/3G6JbeK3qB""";;;;
"2022-04-26 16:52:43,""kemitris"",""@geloraco Jangan polos. Itu bisa gimmick. Malam-malam rapat paripurna VIRTUAL MPR bisa gol itu 3 periode atau tunda… https://t.co/eClginbqFC""";;;;
"2022-04-26 16:38:46,""smogasemestinya"",""RT @gucel_id: @AntonKu62463911 @UyokBack @moenthe_ @kemendagri masyarakat gak ada yg minta perpanjangan masa jabatan gub. yg ada masyarakat…""";;;;
"2022-04-26 16:32:14,""AntonKu62463911"",""@IndraJayatea @UyokBack Bagus ";;;;
@IndraJayatea ;;;;
Artinya ;;;;
Tidak Akan Minta ;;;;
Perpanjangan Masa Jabatan.;;;;
"<U+0001F602><U+0001F923><U+0001F62D><U+0001F602>""";;;;
"2022-04-26 16:28:20,""gucel_id"",""@AntonKu62463911 @UyokBack @moenthe_ @kemendagri masyarakat gak ada yg minta perpanjangan masa jabatan gub. yg ada… https://t.co/m00AvWNgYb""";;;;
"2022-04-26 16:25:16,""AntonKu62463911"",""@Ranisor SUDAH JELAS ";;;;
"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN ;;;;
MASA JABATAN ;;;;
ANIES BASWEDAN ;;;;
SBG GUBERNUR DKI.;;;;
;;;;
"Cc… https://t.co/0sGqs1khjD""";;;;
"2022-04-26 16:21:33,""AntonKu62463911"",""@Fadim98171431 @dombabikinoten1 @ImanTangankanan @widiajaya88 @Uplu7 @Iteungik @rustama04228298 @Tlemboek13… https://t.co/WaJOuG3fOE""";;;;
"2022-04-26 16:14:45,""Iteungik"",""RT @AntonKu62463911: @Fadim98171431 @ImanTangankanan @widiajaya88 @Uplu7 @Iteungik @rustama04228298 @Tlemboek13 @dombabikinoten1 @Luckman33…""";;;;
"2022-04-26 16:13:37,""AntonKu62463911"",""@BajakSawah22 @GarengHallu SUDAH JELAS ";;;;
"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN MASA JABATAN ;;;;
ANIES BASWEDAN ;;;;
"SBG… https://t.co/qnEFasni0h""";;;;
"2022-04-26 16:09:21,""AntonKu62463911"",""@Fadim98171431 @ImanTangankanan @widiajaya88 @Uplu7 @Iteungik @rustama04228298 @Tlemboek13 @dombabikinoten1… https://t.co/NgMu2tw1Um""";;;;
"2022-04-26 16:04:43,""Block13_Madura"",""RT @AntonKu62463911: @RobbyHaneur """"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN MASA JABATAN SAMPAI 2024 ;;;;
@kemendagri ;;;;
"#Oktober2022GantiGubernur…""";;;;
"2022-04-26 16:03:05,""AntonKu62463911"",""@GarengHallu Sudah Jelas ";;;;
"TIDAK ADA"""" ";;;;
Perpanjangan Masa Jabatan ;;;;
Bulan Oktober 2022 ;;;;
"Ganti Gubernur DKI. https://t.co/2EAe61OKwj""";;;;
"2022-04-26 16:01:30,""AntonKu62463911"",""Sudah Jelas ";;;;
"TIDAK ADA""""  ";;;;
Perpanjangan Masa Jabatan ;;;;
Bulan Oktober 2022 ;;;;
"Ganti Gubernur DKI.… https://t.co/mnfa1mKKcJ""";;;;
"2022-04-26 15:42:32,""alvd26"",""RT @AntonKu62463911: @Hunterjagar3 """"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN MASA JABATAN SAMPAI 2024 ;;;;
@kemendagri ;;;;
"#Oktober2022GantiGubernu…""";;;;
"2022-04-26 15:40:22,""AntonKu62463911"",""@akulah50025644 @Praditya_RV @Praditya_RV ";;;;
UP ;;;;
"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
"PERPANJANGAN MASA JABATAN SAMPAI 2024… https://t.co/qatWz5NiTa""";;;;
"2022-04-26 15:37:10,""AntonKu62463911"",""@akulah50025644 @Praditya_RV Naaaah .... ";;;;
Mulai ;;;;
"Cuci Tangan"""" ";;;;
Agar ;;;;
Bisa Dapat Perpanjangan Masa Jabatan ;;;;
Sampai 2024 ;;;;
"<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602>""";;;;
"2022-04-26 15:35:28,""AntonKu62463911"",""@RobbyHaneur """"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN MASA JABATAN SAMPAI 2024 ;;;;
"@kemendagri… https://t.co/pTaQvulkBX""";;;;
"2022-04-26 15:33:03,""AntonKu62463911"",""@Hunterjagar3 """"TIDAK ADA NEGOSIASI"""" ";;;;
UTK ;;;;
PERPANJANGAN MASA JABATAN SAMPAI 2024 ;;;;
"@kemendagri… https://t.co/oXiNya6AAa""";;;;
"2022-04-26 15:02:32,""redaksidetail"",""Jelang Pemilu 2024 yang kian dekat, didapati isu-isu nasional yang baru-baru ini menghangat. Perpanjangan masa jaba… https://t.co/VRFkVeHnSK""";;;;
"2022-04-26 14:56:06,""AntonKu62463911"",""@getter_slow @UyokBack @moenthe_ BAGUS ";;;;
@getter_slow;;;;
;;;;
JANGAN ;;;;
BESOK LUSA TERIAK ;;;;
MINTA ;;;;
PERPANJANGAN WAKTU ;;;;
"MASA JABATAN LAGI.""";;;;
"2022-04-26 14:42:43,""Thinktoliving"",""@MardaniAliSera Bagaimana tentang isu perpanjangan masa jabatan gubernur DKI bang ?""";;;;
"2022-04-26 14:30:34,""AhmadYusuf88"",""RT @AhmadYusuf88: Anggota komisi keuangan itu mengaku memiliki sejumlah informasi kasus dugaan korupsi tersebut merupakan urunan dana (fund…""";;;;
"2022-04-26 14:30:11,""AhmadYusuf88"",""Anggota komisi keuangan itu mengaku memiliki sejumlah informasi kasus dugaan korupsi tersebut merupakan urunan dana… https://t.co/ihVRytXZjW""";;;;
"2022-04-26 14:11:18,""BJ__ROBIN"",""RT @AntonKu62463911: @AnakLolina2 MAU ";;;;
"CUCI TANGAN"""" ";;;;
AGAR ;;;;
DI BERI MASA PERPANJANGAN JABATAN NYA ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
AYO ;;;;
@AnakLolina2 ;;;;
"U…""";;;;
"2022-04-26 14:05:16,""AntonKu62463911"",""@AnakLolina2 MAU ";;;;
"CUCI TANGAN"""" ";;;;
AGAR ;;;;
DI BERI MASA PERPANJANGAN JABATAN NYA ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
AYO ;;;;
"@AnakLolina2… https://t.co/mNOpCdSORM""";;;;
"2022-04-26 14:01:05,""LaNyallaAcademy"",""Anggota komisi keuangan itu mengaku memiliki sejumlah informasi kasus dugaan korupsi tersebut merupakan urunan dana… https://t.co/sIBFHu8dcY""";;;;
"2022-04-26 13:54:12,""Markadina88"",""RT @RioPerm35723181: Saya pendukung presiden Jokowi 2 periode, akan tetap dukung sampai akhir masa jabatan presiden dan saya juga menolak p…""";;;;
"2022-04-26 13:43:57,""siregar_elang"",""RT @AntonKu62463911: @siregar_elang TERNYATA ";;;;
MAU CUCI TANGAN.;;;;
UTK ;;;;
DI BERI PERPANJANGAN MASA JABATAN ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
YANG ;;;;
"SUDAH JELA…""";;;;
"2022-04-26 13:41:22,""AntonKu62463911"",""@siregar_elang TERNYATA ";;;;
MAU CUCI TANGAN.;;;;
UTK ;;;;
DI BERI PERPANJANGAN MASA JABATAN ;;;;
SAMPAI TAHUN 2024.;;;;
;;;;
YANG ;;;;
"SUDAH J… https://t.co/i4ZLcmSz2B""";;;;
"2022-04-26 12:36:02,""t_soeparno"",""RT @KompasTV: Politikus PDI Perjuangan, Masinton Pasaribu mengungkap dana ekspor bahan baku minyak goreng dipakai untuk operasi pendanaan p…""";;;;
"2022-04-26 12:30:00,""KompasTV"",""Politikus PDI Perjuangan, Masinton Pasaribu mengungkap dana ekspor bahan baku minyak goreng dipakai untuk operasi p… https://t.co/TEjIODOxEE""";;;;
"2022-04-26 12:18:55,""budi_soelis"",""RT @HarisRuslyMoti: Sobat, masih ingat berita berikut: Airlangga Terima Aspirasi Petani Sawit soal Perpanjang Masa Jabatan Jokowi https://t…""";;;;
"2022-04-26 11:10:41,""BajakSawah22"",""@hnurwahid Benang merahnya sudah terlihat.ada berita baru bahwa pengusaha sawit akan menggugat Presiden terkait lar… https://t.co/u3iB2aeG7o""";;;;
"2022-04-26 10:24:02,""Ary11210"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 10:20:14,""Ogutz27"",""RT @13_trio: @PKSejahtera DPP KOK GOBLOK BANGET YA!!!";;;;
DARI AWAL PEMERINTAH JUGA DPR MENYATAKAN TDK ADA PERPANJANGAN MASA JABATAN.;;;;
"PKS DI GE…""";;;;
"2022-04-26 10:17:27,""Fynna_yt"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 08:24:20,""Angglo3"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 08:13:57,""bem__upnvj"",""Wacana penundaan pemilu dan perpanjangan masa jabatan presiden ini terlempar dari ketua umum partai politik PKB, GO… https://t.co/mgcP657dAt""";;;;
"2022-04-26 07:18:43,""iwanalidarmawan"",""RT @HarisRuslyMoti: Sobat, masih ingat berita berikut: Airlangga Terima Aspirasi Petani Sawit soal Perpanjang Masa Jabatan Jokowi https://t…""";;;;
"2022-04-26 07:04:49,""yurikanamnam"",""@sasasayatusa_ perpanjangan masa jabatan itu ada yang ingin menampar muka Jokowi""";;;;
"2022-04-26 07:04:43,""hunhun70003540"",""@sasasayatusa_ Jokowi kembali menyatakan sikapnya menolak usulan perpanjangan masa jabatan presiden""";;;;
"2022-04-26 06:58:15,""mayajuw33779016"",""@sasasayatusa_ Jokowi kembali menyatakan sikapnya menolak usulan perpanjangan masa jabatan presiden""";;;;
"2022-04-26 06:55:57,""HarisRuslyMoti"",""Sobat, masih ingat berita berikut: Airlangga Terima Aspirasi Petani Sawit soal Perpanjang Masa Jabatan Jokowi… https://t.co/ba5SLc733c""";;;;
"2022-04-26 06:50:01,""ekow797"",""RT @NichoSilalah1: Sekarang ramai - ramai tolak 3 Periode maupun perpanjangan masa jabatan, nah perlawanan itu harus kita naikan eskalasiny…""";;;;
"2022-04-26 06:44:12,""JokoNawasai"",""Ketua DPR RI Puan Maharani mengatakan DPR siap menampung aspirasi mahasiswa terkait penolakan terhadap penundaan pe… https://t.co/Yd6Pw16PrA""";;;;
"2022-04-26 06:39:14,""TammyCinthia"",""Puan mengatakan, fraksi-fraksi di DPR, termasuk PDIP sudah berulang kali menolak wacana penundaan pemilu dan perpan… https://t.co/zk8JLzCm6Z""";;;;
"2022-04-26 06:36:17,""ramdani0348"",""@sasasayatusa_ Jokowi kembali menegaskan menolak perpanjangan masa jabatan""";;;;
"2022-04-26 06:36:15,""DadangSudirma"",""@sasasayatusa_ penundaan Pemilu Serentak 2024 dan perpanjangan masa jabatan Presiden merupakan pengkhianatan terhadap rakyat""";;;;
"2022-04-26 06:36:13,""Paulus_willy"",""RT @Ranisor: Menteri Polhukam Mahfud MD sampaikan terkait isu perpanjangan masa jabatan presiden 3 periode. Mahfud menegaskan wacana presid…""";;;;
"2022-04-26 06:34:41,""Wahyubagundala"",""Puan mengatakan bahwa DPR siap menampung aspirasi mahasiswa terkait penolakan terhadap penundaan pemilu dan perpanj… https://t.co/Rc8Y6lYCYF""";;;;
"2022-04-26 06:25:59,""MarkEsso8"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 06:25:40,""MarkEsso8"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 06:06:20,""rekorriko"",""RT @SakiinaQhiCO_33: <U+0001F388> Stop Provokasi <U+0001F388>";;;;
;;;;
"Presiden Jokowi sudah jelas menolak adanya penundaan Pemilu apalagi perpanjangan masa jabatan hing…""";;;;
"2022-04-26 06:06:07,""rekorriko"",""RT @AliBej0: Setuju <U+0001F44D>Stop Provokasi Isu 3 Periode ok.";;;;
"Lagian sudah berkali-kali bpk jokowi menegaskan menolak wacana perpanjangan masa jaba…""";;;;
"2022-04-26 06:05:49,""rekorriko"",""RT @garuda080: Presiden Jokowi sudah tegas menolak penundaan Pemilu dan menolak perpanjangan masa jabatan Presiden";;;;
;;;;
"Pemilu dilaksanakan ses…""";;;;
"2022-04-26 06:04:09,""rekorriko"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 06:02:42,""rekorriko"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 05:42:54,""MarkEsso8"",""RT @garuda080: Presiden Jokowi sudah tegas menolak penundaan Pemilu dan menolak perpanjangan masa jabatan Presiden";;;;
;;;;
"Pemilu dilaksanakan ses…""";;;;
"2022-04-26 05:42:09,""MarkEsso8"",""RT @AliBej0: Setuju <U+0001F44D>Stop Provokasi Isu 3 Periode ok.";;;;
"Lagian sudah berkali-kali bpk jokowi menegaskan menolak wacana perpanjangan masa jaba…""";;;;
"2022-04-26 05:41:23,""MarkEsso8"",""RT @SakiinaQhiCO_33: <U+0001F388> Stop Provokasi <U+0001F388>";;;;
;;;;
"Presiden Jokowi sudah jelas menolak adanya penundaan Pemilu apalagi perpanjangan masa jabatan hing…""";;;;
"2022-04-26 05:35:26,""chinta_chintata"",""RT @SakiinaQhiCO_33: <U+0001F388> Stop Provokasi <U+0001F388>";;;;
;;;;
"Presiden Jokowi sudah jelas menolak adanya penundaan Pemilu apalagi perpanjangan masa jabatan hing…""";;;;
"2022-04-26 05:35:09,""chinta_chintata"",""RT @AliBej0: Setuju <U+0001F44D>Stop Provokasi Isu 3 Periode ok.";;;;
"Lagian sudah berkali-kali bpk jokowi menegaskan menolak wacana perpanjangan masa jaba…""";;;;
"2022-04-26 05:34:53,""chinta_chintata"",""RT @garuda080: Presiden Jokowi sudah tegas menolak penundaan Pemilu dan menolak perpanjangan masa jabatan Presiden";;;;
;;;;
"Pemilu dilaksanakan ses…""";;;;
"2022-04-26 05:33:59,""chinta_chintata"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
"2022-04-26 05:33:40,""chinta_chintata"",""RT @kalla_jengking: Stop Provokasi... !!!";;;;
;;;;
"Presiden @jokowi secara konsisten menolak penundaan pemilu, perpanjangan masa jabatan presiden,…""";;;;
"2022-04-26 03:43:19,""ElHakm8"",""@Uki23 D. Okt 2022, Jokowi teken perpanjangan masa jabatan AB, asal AB dukung Jokowi 3 periode. Feb 2024, AB telikung Jokowi.""";;;;
"2022-04-26 03:34:38,""Desrina_69"",""RT @Anggita_lung: Jelas ya..<U+0001F447><U+0001F447>";;;;
"Presiden @jokowi sudah menolak penundaan Pemilu dan perpanjangan masa jabata. Jadwal pelaksanaan pemilu suda…""";;;;
